Datetime,hour,day_of_week,month,NO2(GT),NOx(GT),C6H6(GT),PT08.S1(CO),PT08.S2(NMHC),PT08.S3(NOx),PT08.S4(NO2),PT08.S5(O3),T,RH,AH,AQI_next_hour
2004-04-25 22:00:00,22.0,6.0,4.0,93.0,116.0,13.0,1126.0,1083.0,875.0,1654.0,955.0,14.8,39.5,0.6595,647.125
2004-04-25 23:00:00,23.0,6.0,4.0,79.0,102.0,7.0,978.0,858.0,1013.0,1379.0,761.0,14.5,42.0,0.6896,587.7375
2004-04-26 00:00:00,0.0,0.0,4.0,57.0,55.0,3.9,893.0,703.0,1192.0,1283.0,515.0,14.1,44.9,0.7206,566.525
2004-04-26 01:00:00,1.0,0.0,4.0,43.0,33.0,2.2,838.0,601.0,1361.0,1220.0,434.0,14.2,45.5,0.7333,550.9125
2004-04-26 02:00:00,2.0,0.0,4.0,25.0,17.0,1.3,803.0,527.0,1513.0,1152.0,369.0,14.1,45.3,0.7247,589.225
2004-04-26 03:00:00,3.0,0.0,4.0,109.0,180.0,0.8,775.0,477.0,1722.0,1115.0,335.0,14.0,44.3,0.7038,560.575
2004-04-26 04:00:00,4.0,0.0,4.0,17.0,10.0,0.6,767.0,454.0,1826.0,1091.0,319.0,14.1,43.0,0.689,565.15
2004-04-26 05:00:00,5.0,0.0,4.0,44.0,35.0,1.2,809.0,521.0,1575.0,1158.0,378.0,13.9,43.9,0.6923,601.8
2004-04-26 06:00:00,6.0,0.0,4.0,72.0,70.0,3.4,898.0,676.0,1271.0,1307.0,517.0,14.0,43.8,0.6959,672.4375
2004-04-26 07:00:00,7.0,0.0,4.0,91.0,116.0,7.5,1053.0,880.0,982.0,1464.0,786.0,14.4,43.6,0.7113,681.2375
2004-04-26 08:00:00,8.0,0.0,4.0,89.0,134.0,8.9,1033.0,934.0,917.0,1490.0,844.0,15.0,41.7,0.7093,633.2875
2004-04-26 09:00:00,9.0,0.0,4.0,84.0,113.0,5.3,941.0,780.0,1080.0,1343.0,720.0,16.3,38.4,0.7052,627.425
2004-04-26 10:00:00,10.0,0.0,4.0,83.0,110.0,5.4,941.0,782.0,1102.0,1328.0,668.0,18.3,32.3,0.676,610.525
2004-04-26 11:00:00,11.0,0.0,4.0,78.0,98.0,5.2,917.0,772.0,1098.0,1311.0,605.0,18.8,31.7,0.6821,636.7
2004-04-26 12:00:00,12.0,0.0,4.0,80.0,96.0,6.6,977.0,837.0,1038.0,1413.0,646.0,19.6,30.9,0.6968,639.4875
2004-04-26 13:00:00,13.0,0.0,4.0,75.0,95.0,6.9,994.0,851.0,1018.0,1436.0,640.0,20.2,30.7,0.7176,612.05
2004-04-26 14:00:00,14.0,0.0,4.0,77.0,86.0,5.4,942.0,785.0,1065.0,1365.0,571.0,19.7,32.5,0.7396,627.5
2004-04-26 15:00:00,15.0,0.0,4.0,77.0,86.0,6.0,981.0,810.0,1060.0,1395.0,605.0,20.7,31.6,0.7602,634.3
2004-04-26 16:00:00,16.0,0.0,4.0,81.0,91.0,6.4,984.0,832.0,1034.0,1410.0,636.0,20.0,32.7,0.7545,715.5875
2004-04-26 17:00:00,17.0,0.0,4.0,101.0,119.0,10.7,1116.0,1003.0,864.0,1625.0,886.0,18.6,35.4,0.7535,759.8625
2004-04-26 18:00:00,18.0,0.0,4.0,119.0,147.0,13.9,1181.0,1114.0,787.0,1685.0,1032.0,18.3,35.9,0.7501,736.6875
2004-04-26 19:00:00,19.0,0.0,4.0,111.0,135.0,12.5,1163.0,1068.0,811.0,1616.0,977.0,17.8,37.5,0.7568,700.0375
2004-04-26 20:00:00,20.0,0.0,4.0,109.0,124.0,9.3,1081.0,950.0,907.0,1496.0,924.0,17.3,38.8,0.7584,667.8375
2004-04-26 21:00:00,21.0,0.0,4.0,101.0,89.0,6.7,1017.0,842.0,1000.0,1441.0,846.0,17.3,38.8,0.7596,636.0375
2004-04-26 22:00:00,22.0,0.0,4.0,89.0,79.0,5.3,966.0,778.0,1057.0,1359.0,755.0,16.4,40.8,0.7542,607.625
2004-04-26 23:00:00,23.0,0.0,4.0,75.0,63.0,4.0,924.0,709.0,1158.0,1318.0,610.0,16.0,41.4,0.7487,571.15
2004-04-27 00:00:00,0.0,1.0,4.0,51.0,39.0,2.2,861.0,601.0,1351.0,1225.0,439.0,15.4,43.0,0.7482,559.3375
2004-04-27 01:00:00,1.0,1.0,4.0,39.0,25.0,1.7,826.0,560.0,1424.0,1197.0,402.0,15.7,42.5,0.7539,557.325
2004-04-27 02:00:00,2.0,1.0,4.0,32.0,19.0,1.6,846.0,557.0,1385.0,1212.0,406.0,15.6,43.4,0.7651,593.5625
2004-04-27 03:00:00,3.0,1.0,4.0,109.0,180.0,1.5,842.0,545.0,1423.0,1224.0,424.0,15.2,45.8,0.7864,588.4375
2004-04-27 04:00:00,4.0,1.0,4.0,49.0,34.0,2.5,909.0,617.0,1236.0,1302.0,558.0,14.7,49.9,0.828,619.6625
2004-04-27 05:00:00,5.0,1.0,4.0,68.0,58.0,3.3,930.0,670.0,1143.0,1339.0,746.0,15.5,47.3,0.8282,726.7375
2004-04-27 06:00:00,6.0,1.0,4.0,76.0,112.0,8.9,1120.0,935.0,843.0,1593.0,1126.0,14.4,53.1,0.8677,969.925
2004-04-27 07:00:00,7.0,1.0,4.0,122.0,314.0,23.4,1518.0,1389.0,589.0,2101.0,1703.0,15.9,48.5,0.8704,944.975
2004-04-27 08:00:00,8.0,1.0,4.0,129.0,240.0,23.8,1461.0,1398.0,630.0,2050.0,1628.0,18.1,40.3,0.8294,695.2375
2004-04-27 09:00:00,9.0,1.0,4.0,94.0,128.0,7.9,1075.0,896.0,938.0,1487.0,936.0,19.6,35.9,0.81,691.275
2004-04-27 10:00:00,10.0,1.0,4.0,99.0,141.0,8.2,1061.0,908.0,968.0,1455.0,890.0,22.8,29.1,0.796,676.85
2004-04-27 11:00:00,11.0,1.0,4.0,81.0,118.0,8.8,1066.0,931.0,979.0,1474.0,757.0,24.8,25.3,0.7793,747.325
2004-04-27 12:00:00,12.0,1.0,4.0,87.0,132.0,14.6,1179.0,1137.0,829.0,1651.0,949.0,27.2,22.0,0.7785,803.125
2004-04-27 13:00:00,13.0,1.0,4.0,107.0,150.0,18.0,1251.0,1238.0,773.0,1779.0,1109.0,28.2,20.4,0.7677,715.5
2004-04-27 14:00:00,14.0,1.0,4.0,95.0,121.0,12.0,1120.0,1048.0,898.0,1560.0,870.0,25.4,24.2,0.7733,763.1
2004-04-27 15:00:00,15.0,1.0,4.0,110.0,149.0,14.8,1187.0,1142.0,840.0,1651.0,1011.0,25.7,23.8,0.7737,727.8125
2004-04-27 16:00:00,16.0,1.0,4.0,99.0,120.0,12.5,1145.0,1066.0,903.0,1592.0,885.0,27.2,22.1,0.7811,772.9375
2004-04-27 17:00:00,17.0,1.0,4.0,113.0,155.0,15.5,1215.0,1164.0,817.0,1689.0,1015.0,27.0,22.3,0.786,822.9625
2004-04-27 18:00:00,18.0,1.0,4.0,127.0,172.0,17.7,1317.0,1231.0,766.0,1798.0,1155.0,24.5,27.8,0.8433,878.825
2004-04-27 19:00:00,19.0,1.0,4.0,131.0,177.0,21.6,1388.0,1341.0,702.0,1955.0,1315.0,23.7,30.2,0.8718,852.7375
2004-04-27 20:00:00,20.0,1.0,4.0,137.0,181.0,18.9,1295.0,1266.0,716.0,1849.0,1359.0,21.5,34.5,0.8746,768.0625
2004-04-27 21:00:00,21.0,1.0,4.0,122.0,135.0,12.5,1153.0,1066.0,811.0,1651.0,1194.0,19.9,37.8,0.8675,698.1
2004-04-27 22:00:00,22.0,1.0,4.0,100.0,99.0,8.8,1078.0,932.0,905.0,1511.0,951.0,18.9,40.6,0.8771,730.3625
2004-04-27 23:00:00,23.0,1.0,4.0,108.0,111.0,10.9,1133.0,1012.0,806.0,1608.0,1054.0,17.9,43.5,0.884,685.125
2004-04-28 00:00:00,0.0,2.0,4.0,83.0,72.0,8.0,1055.0,899.0,880.0,1504.0,980.0,17.4,46.3,0.9112,639.175
2004-04-28 01:00:00,1.0,2.0,4.0,74.0,54.0,4.4,953.0,735.0,999.0,1396.0,898.0,18.1,44.7,0.9186,617.475
2004-04-28 02:00:00,2.0,2.0,4.0,64.0,41.0,2.8,892.0,639.0,1139.0,1359.0,803.0,16.5,50.1,0.9331,627.0875
2004-04-28 03:00:00,3.0,2.0,4.0,109.0,180.0,2.7,895.0,632.0,1167.0,1347.0,684.0,14.2,56.9,0.9141,587.65
2004-04-28 04:00:00,4.0,2.0,4.0,40.0,24.0,2.2,859.0,602.0,1209.0,1321.0,644.0,14.7,56.2,0.9341,594.8125
2004-04-28 05:00:00,5.0,2.0,4.0,39.0,29.0,2.5,856.0,619.0,1191.0,1345.0,677.0,16.3,52.8,0.9722,686.1875
2004-04-28 06:00:00,6.0,2.0,4.0,69.0,76.0,7.5,1030.0,880.0,892.0,1539.0,996.0,13.9,60.7,0.9597,1045.675
2004-04-28 07:00:00,7.0,2.0,4.0,104.0,321.0,30.4,1689.0,1560.0,529.0,2396.0,1736.0,15.0,58.3,0.9876,951.0
2004-04-28 08:00:00,8.0,2.0,4.0,100.0,274.0,22.0,1486.0,1351.0,571.0,2112.0,1692.0,16.1,54.8,0.996,1043.4625
2004-04-28 09:00:00,9.0,2.0,4.0,146.0,322.0,24.7,1592.0,1423.0,577.0,2155.0,2108.0,19.3,46.4,1.0248,943.925
2004-04-28 10:00:00,10.0,2.0,4.0,155.0,255.0,18.4,1469.0,1252.0,692.0,1903.0,1807.0,24.2,33.8,1.0097,882.475
2004-04-28 11:00:00,11.0,2.0,4.0,139.0,196.0,16.8,1364.0,1205.0,723.0,1850.0,1566.0,26.7,28.7,0.9895,808.525
2004-04-28 12:00:00,12.0,2.0,4.0,121.0,136.0,14.2,1285.0,1123.0,755.0,1741.0,1293.0,27.4,28.2,1.0098,809.7125
2004-04-28 13:00:00,13.0,2.0,4.0,108.0,119.0,15.7,1311.0,1170.0,748.0,1787.0,1219.0,28.1,26.9,1.0094,882.9875
2004-04-28 14:00:00,14.0,2.0,4.0,126.0,169.0,21.9,1416.0,1348.0,684.0,1969.0,1330.0,27.7,26.5,0.9693,869.725
2004-04-28 15:00:00,15.0,2.0,4.0,145.0,197.0,20.8,1387.0,1318.0,701.0,1890.0,1299.0,28.4,23.4,0.8935,802.525
2004-04-28 16:00:00,16.0,2.0,4.0,121.0,140.0,16.2,1329.0,1185.0,768.0,1750.0,1111.0,28.4,26.0,0.9922,873.6
2004-04-28 17:00:00,17.0,2.0,4.0,145.0,178.0,19.8,1496.0,1292.0,680.0,1878.0,1300.0,27.3,30.0,1.0752,1007.3625
2004-04-28 18:00:00,18.0,2.0,4.0,160.0,223.0,28.9,1676.0,1525.0,567.0,2226.0,1653.0,24.3,37.3,1.1199,1021.1625
2004-04-28 19:00:00,19.0,2.0,4.0,155.0,222.0,28.3,1724.0,1510.0,562.0,2252.0,1716.0,23.1,42.2,1.1746,994.2375
2004-04-28 20:00:00,20.0,2.0,4.0,162.0,265.0,24.9,1642.0,1426.0,597.0,2117.0,1720.0,21.8,43.6,1.1226,811.3875
2004-04-28 21:00:00,21.0,2.0,4.0,129.0,151.0,13.1,1267.0,1088.0,764.0,1740.0,1339.0,19.8,46.8,1.0702,729.825
2004-04-28 22:00:00,22.0,2.0,4.0,96.0,79.0,8.6,1146.0,923.0,845.0,1575.0,1166.0,19.6,49.8,1.1221,758.8125
2004-04-28 23:00:00,23.0,2.0,4.0,92.0,87.0,9.5,1216.0,960.0,788.0,1662.0,1256.0,17.9,56.2,1.142,717.6
2004-04-29 00:00:00,0.0,3.0,4.0,89.0,88.0,7.8,1128.0,891.0,838.0,1574.0,1125.0,17.4,55.6,1.0963,664.65
2004-04-29 01:00:00,1.0,3.0,4.0,61.0,51.0,5.2,1042.0,772.0,923.0,1495.0,968.0,16.8,59.5,1.1269,624.225
2004-04-29 02:00:00,2.0,3.0,4.0,54.0,34.0,2.8,926.0,639.0,1115.0,1409.0,814.0,15.9,60.1,1.0806,635.0375
2004-04-29 03:00:00,3.0,3.0,4.0,109.0,180.0,2.3,898.0,608.0,1154.0,1386.0,743.0,15.6,61.2,1.0784,611.4375
2004-04-29 04:00:00,4.0,3.0,4.0,44.0,31.0,2.5,889.0,617.0,1168.0,1382.0,758.0,14.6,63.4,1.0446,649.925
2004-04-29 05:00:00,5.0,3.0,4.0,57.0,76.0,4.4,959.0,734.0,1038.0,1470.0,861.0,13.3,67.0,1.0203,720.425
2004-04-29 06:00:00,6.0,3.0,4.0,68.0,139.0,9.4,1097.0,956.0,827.0,1620.0,1047.0,12.9,66.5,0.9846,1030.975
2004-04-29 07:00:00,7.0,3.0,4.0,95.0,293.0,29.8,1674.0,1547.0,539.0,2405.0,1665.0,14.8,61.3,1.0237,1125.65
2004-04-29 08:00:00,8.0,3.0,4.0,125.0,368.0,36.2,1771.0,1690.0,461.0,2572.0,1982.0,16.1,56.5,1.0274,912.125
2004-04-29 09:00:00,9.0,3.0,4.0,135.0,250.0,18.0,1408.0,1241.0,648.0,1886.0,1711.0,18.6,47.8,1.0143,762.6125
2004-04-29 10:00:00,10.0,3.0,4.0,118.0,145.0,10.9,1156.0,1009.0,875.0,1583.0,1204.0,23.8,30.2,0.8771,690.75
2004-04-29 11:00:00,11.0,3.0,4.0,91.0,110.0,9.0,1042.0,941.0,971.0,1491.0,871.0,25.4,25.0,0.7966,760.925
2004-04-29 12:00:00,12.0,3.0,4.0,89.0,104.0,14.4,1167.0,1128.0,829.0,1716.0,1040.0,25.6,25.5,0.8234,905.7875
2004-04-29 13:00:00,13.0,3.0,4.0,129.0,205.0,22.3,1398.0,1360.0,656.0,2037.0,1439.0,24.9,29.9,0.9325,914.4875
2004-04-29 14:00:00,14.0,3.0,4.0,122.0,201.0,20.9,1458.0,1321.0,654.0,2023.0,1516.0,22.4,37.9,1.016,977.2625
2004-04-29 15:00:00,15.0,3.0,4.0,138.0,266.0,23.1,1554.0,1379.0,614.0,2151.0,1693.0,21.7,44.0,1.1242,943.525
2004-04-29 16:00:00,16.0,3.0,4.0,136.0,246.0,21.2,1495.0,1331.0,615.0,2069.0,1635.0,21.4,44.4,1.1176,980.225
2004-04-29 17:00:00,17.0,3.0,4.0,143.0,247.0,24.8,1560.0,1424.0,579.0,2176.0,1688.0,20.8,45.3,1.1016,1039.075
2004-04-29 18:00:00,18.0,3.0,4.0,145.0,271.0,28.6,1664.0,1519.0,553.0,2312.0,1820.0,20.2,48.6,1.1354,1109.7
2004-04-29 19:00:00,19.0,3.0,4.0,146.0,332.0,32.6,1761.0,1610.0,502.0,2488.0,2006.0,20.2,50.8,1.1924,947.4
2004-04-29 20:00:00,20.0,3.0,4.0,122.0,245.0,19.2,1524.0,1275.0,608.0,2046.0,1740.0,18.6,57.6,1.2233,881.1625
2004-04-29 21:00:00,21.0,3.0,4.0,112.0,180.0,16.3,1398.0,1189.0,646.0,1931.0,1577.0,18.2,58.8,1.2173,839.0875
2004-04-29 22:00:00,22.0,3.0,4.0,102.0,156.0,13.7,1342.0,1106.0,694.0,1856.0,1443.0,17.8,61.0,1.2352,848.45
2004-04-29 23:00:00,23.0,3.0,4.0,97.0,172.0,13.6,1433.0,1104.0,681.0,1876.0,1411.0,17.0,70.7,1.3554,790.2625
2004-04-30 00:00:00,0.0,4.0,4.0,85.0,137.0,11.1,1297.0,1019.0,733.0,1823.0,1217.0,16.2,76.9,1.4051,731.2
2004-04-30 01:00:00,1.0,4.0,4.0,76.0,91.0,7.6,1179.0,884.0,830.0,1696.0,1086.0,15.7,78.6,1.3943,705.1125
2004-04-30 02:00:00,2.0,4.0,4.0,74.0,80.0,5.9,1097.0,809.0,897.0,1628.0,1050.0,15.7,78.4,1.3917,704.375
2004-04-30 03:00:00,3.0,4.0,4.0,109.0,180.0,5.0,1054.0,761.0,963.0,1598.0,965.0,15.7,77.4,1.3683,662.875
2004-04-30 04:00:00,4.0,4.0,4.0,56.0,46.0,4.0,1017.0,711.0,1009.0,1554.0,906.0,15.4,78.5,1.3635,670.8125
2004-04-30 05:00:00,5.0,4.0,4.0,66.0,68.0,4.5,1005.0,738.0,1005.0,1563.0,917.0,15.7,74.7,1.3194,765.1625
2004-04-30 06:00:00,6.0,4.0,4.0,90.0,162.0,9.3,1206.0,949.0,818.0,1771.0,1116.0,15.9,73.1,1.3136,890.5375
2004-04-30 07:00:00,7.0,4.0,4.0,111.0,213.0,18.3,1458.0,1249.0,662.0,2033.0,1380.0,16.6,68.2,1.2737,883.1125
2004-04-30 08:00:00,8.0,4.0,4.0,103.0,161.0,19.9,1405.0,1295.0,638.0,2065.0,1378.0,18.7,57.6,1.2323,867.825
2004-04-30 09:00:00,9.0,4.0,4.0,117.0,209.0,16.6,1381.0,1199.0,685.0,1970.0,1365.0,17.6,65.0,1.2945,818.575
2004-04-30 10:00:00,10.0,4.0,4.0,116.0,191.0,12.6,1315.0,1072.0,736.0,1833.0,1273.0,16.3,73.2,1.3458,823.6125
2004-04-30 11:00:00,11.0,4.0,4.0,109.0,215.0,12.9,1332.0,1082.0,707.0,1889.0,1242.0,16.0,78.5,1.4209,848.7375
2004-04-30 12:00:00,12.0,4.0,4.0,116.0,212.0,14.9,1362.0,1145.0,673.0,1973.0,1294.0,17.3,72.4,1.4125,884.05
2004-04-30 13:00:00,13.0,4.0,4.0,115.0,202.0,17.4,1399.0,1222.0,643.0,2061.0,1413.0,19.4,60.9,1.3545,823.8
2004-04-30 14:00:00,14.0,4.0,4.0,94.0,153.0,15.4,1310.0,1160.0,695.0,1939.0,1224.0,21.4,50.9,1.2823,863.8375
2004-04-30 15:00:00,15.0,4.0,4.0,121.0,185.0,16.7,1399.0,1201.0,699.0,1971.0,1318.0,22.7,45.8,1.2465,911.5
2004-04-30 16:00:00,16.0,4.0,4.0,114.0,210.0,18.0,1524.0,1239.0,644.0,2139.0,1404.0,20.9,60.8,1.4852,918.775
2004-04-30 17:00:00,17.0,4.0,4.0,110.0,215.0,19.2,1487.0,1274.0,641.0,2133.0,1471.0,21.0,54.3,1.3353,946.125
2004-04-30 18:00:00,18.0,4.0,4.0,122.0,215.0,21.0,1480.0,1324.0,622.0,2162.0,1623.0,20.8,54.4,1.3194,1030.2375
2004-04-30 19:00:00,19.0,4.0,4.0,135.0,281.0,26.9,1626.0,1476.0,555.0,2356.0,1786.0,19.8,58.6,1.3392,928.9375
2004-04-30 20:00:00,20.0,4.0,4.0,133.0,254.0,19.5,1449.0,1282.0,625.0,2100.0,1569.0,19.1,61.1,1.3345,869.8875
2004-04-30 21:00:00,21.0,4.0,4.0,110.0,189.0,15.1,1363.0,1152.0,684.0,1951.0,1495.0,18.2,65.4,1.3529,860.575
2004-04-30 22:00:00,22.0,4.0,4.0,102.0,174.0,14.6,1371.0,1136.0,689.0,1927.0,1471.0,18.1,66.1,1.3579,846.9625
2004-04-30 23:00:00,23.0,4.0,4.0,108.0,167.0,13.7,1406.0,1107.0,718.0,1872.0,1384.0,17.7,66.9,1.3422,915.525
2004-05-01 00:00:00,0.0,5.0,5.0,110.0,185.0,15.2,1425.0,1155.0,709.0,1936.0,1789.0,17.8,66.8,1.346,778.1625
2004-05-01 01:00:00,1.0,5.0,5.0,84.0,129.0,9.3,1179.0,951.0,826.0,1724.0,1323.0,17.3,68.3,1.3346,713.6875
2004-05-01 02:00:00,2.0,5.0,5.0,71.0,85.0,6.5,1047.0,833.0,939.0,1647.0,1081.0,16.5,70.2,1.3099,705.7875
2004-05-01 03:00:00,3.0,5.0,5.0,109.0,180.0,6.3,1009.0,825.0,950.0,1629.0,938.0,15.7,73.1,1.2902,618.3125
2004-05-01 04:00:00,4.0,5.0,5.0,42.0,35.0,3.5,882.0,685.0,1134.0,1492.0,673.0,16.2,69.9,1.2756,590.325
2004-05-01 05:00:00,5.0,5.0,5.0,32.0,24.0,2.6,858.0,624.0,1205.0,1434.0,543.0,16.7,67.1,1.2619,599.3875
2004-05-01 06:00:00,6.0,5.0,5.0,35.0,30.0,3.1,875.0,659.0,1180.0,1452.0,561.0,16.7,66.9,1.2631,675.4375
2004-05-01 07:00:00,7.0,5.0,5.0,67.0,75.0,6.5,1012.0,833.0,916.0,1632.0,862.0,16.9,66.5,1.2688,685.6875
2004-05-01 08:00:00,8.0,5.0,5.0,73.0,79.0,6.5,1049.0,836.0,926.0,1615.0,901.0,17.7,62.0,1.2458,732.1
2004-05-01 09:00:00,9.0,5.0,5.0,86.0,104.0,8.8,1131.0,932.0,854.0,1693.0,1048.0,19.4,54.6,1.2184,721.975
2004-05-01 10:00:00,10.0,5.0,5.0,89.0,118.0,8.8,1120.0,931.0,886.0,1652.0,971.0,21.6,46.1,1.1725,718.025
2004-05-01 11:00:00,11.0,5.0,5.0,86.0,105.0,9.2,1117.0,946.0,909.0,1657.0,915.0,24.6,36.7,1.1202,709.775
2004-05-01 12:00:00,12.0,5.0,5.0,86.0,101.0,9.2,1110.0,948.0,901.0,1632.0,891.0,26.0,31.9,1.0566,634.5125
2004-05-01 13:00:00,13.0,5.0,5.0,66.0,65.0,6.1,962.0,816.0,1044.0,1489.0,628.0,25.6,31.5,1.0184,626.4375
2004-05-01 14:00:00,14.0,5.0,5.0,68.0,59.0,6.5,963.0,835.0,1029.0,1495.0,556.0,24.8,34.8,1.0716,666.65
2004-05-01 15:00:00,15.0,5.0,5.0,82.0,80.0,9.2,1050.0,948.0,928.0,1584.0,652.0,26.1,30.3,1.0101,674.5375
2004-05-01 16:00:00,16.0,5.0,5.0,91.0,98.0,8.3,1053.0,911.0,949.0,1603.0,683.0,25.5,33.5,1.0767,664.6625
2004-05-01 17:00:00,17.0,5.0,5.0,95.0,89.0,8.3,1045.0,910.0,948.0,1598.0,624.0,23.7,37.2,1.0746,703.0
2004-05-01 18:00:00,18.0,5.0,5.0,104.0,114.0,11.0,1124.0,1013.0,849.0,1676.0,733.0,22.3,38.9,1.0324,801.4625
2004-05-01 19:00:00,19.0,5.0,5.0,131.0,195.0,14.7,1330.0,1140.0,759.0,1780.0,1062.0,20.7,42.8,1.0298,744.1
2004-05-01 20:00:00,20.0,5.0,5.0,112.0,156.0,10.8,1171.0,1006.0,835.0,1674.0,988.0,19.0,51.7,1.1222,706.3
2004-05-01 21:00:00,21.0,5.0,5.0,100.0,109.0,9.4,1085.0,954.0,866.0,1656.0,871.0,17.8,55.5,1.1174,829.6
2004-05-01 22:00:00,22.0,5.0,5.0,115.0,184.0,14.8,1358.0,1144.0,727.0,1851.0,1243.0,17.4,57.6,1.1342,815.0375
2004-05-01 23:00:00,23.0,5.0,5.0,129.0,190.0,13.3,1385.0,1094.0,765.0,1769.0,1175.0,17.6,58.5,1.1645,736.8
2004-05-02 00:00:00,0.0,6.0,5.0,99.0,105.0,8.4,1167.0,914.0,876.0,1599.0,1126.0,17.2,59.3,1.1551,722.6125
2004-05-02 01:00:00,1.0,6.0,5.0,74.0,76.0,7.9,1072.0,894.0,893.0,1646.0,1118.0,17.1,60.4,1.1633,651.8125
2004-05-02 02:00:00,2.0,6.0,5.0,55.0,38.0,5.5,938.0,789.0,989.0,1536.0,864.0,16.4,62.2,1.1507,695.7
2004-05-02 03:00:00,3.0,6.0,5.0,109.0,180.0,6.6,1000.0,838.0,910.0,1580.0,942.0,14.8,67.6,1.1352,609.1625
2004-05-02 04:00:00,4.0,6.0,5.0,35.0,26.0,3.3,854.0,670.0,1141.0,1460.0,684.0,14.8,65.8,1.1028,605.325
2004-05-02 05:00:00,5.0,6.0,5.0,37.0,33.0,2.6,815.0,628.0,1212.0,1426.0,689.0,14.7,65.2,1.0811,627.7
2004-05-02 06:00:00,6.0,6.0,5.0,45.0,57.0,3.6,866.0,689.0,1138.0,1456.0,767.0,13.1,70.2,1.0554,641.475
2004-05-02 07:00:00,7.0,6.0,5.0,46.0,48.0,4.8,911.0,751.0,1036.0,1518.0,817.0,14.3,66.2,1.0728,676.7375
2004-05-02 08:00:00,8.0,6.0,5.0,68.0,87.0,5.9,988.0,806.0,951.0,1568.0,940.0,16.0,61.6,1.1083,687.2375
2004-05-02 09:00:00,9.0,6.0,5.0,77.0,94.0,6.9,1046.0,851.0,920.0,1595.0,908.0,17.7,56.4,1.1342,697.4375
2004-05-02 10:00:00,10.0,6.0,5.0,79.0,89.0,8.5,1085.0,918.0,890.0,1639.0,871.0,21.3,44.7,1.1157,651.8875
2004-05-02 11:00:00,11.0,6.0,5.0,72.0,78.0,6.1,1008.0,816.0,1015.0,1531.0,689.0,23.6,36.4,1.0431,642.65
2004-05-02 12:00:00,12.0,6.0,5.0,68.0,72.0,6.2,1004.0,821.0,1031.0,1510.0,629.0,24.3,34.0,1.0149,619.85
2004-05-02 13:00:00,13.0,6.0,5.0,64.0,64.0,4.8,948.0,754.0,1086.0,1436.0,602.0,24.4,32.7,0.9863,646.1
2004-05-02 14:00:00,14.0,6.0,5.0,73.0,70.0,6.8,1026.0,847.0,1010.0,1519.0,617.0,24.6,31.7,0.9647,656.5
2004-05-02 15:00:00,15.0,6.0,5.0,84.0,92.0,7.0,1047.0,859.0,948.0,1538.0,677.0,23.9,34.3,1.002,627.4375
2004-05-02 16:00:00,16.0,6.0,5.0,67.0,69.0,5.5,1018.0,790.0,1047.0,1443.0,580.0,25.9,28.1,0.9258,718.1875
2004-05-02 17:00:00,17.0,6.0,5.0,106.0,131.0,9.5,1160.0,957.0,884.0,1637.0,861.0,24.5,32.3,0.9815,774.4875
2004-05-02 18:00:00,18.0,6.0,5.0,114.0,144.0,11.9,1269.0,1047.0,809.0,1721.0,1080.0,22.6,39.3,1.06,840.975
2004-05-02 19:00:00,19.0,6.0,5.0,123.0,209.0,13.8,1394.0,1111.0,736.0,1853.0,1288.0,21.2,47.5,1.1828,786.0875
2004-05-02 20:00:00,20.0,6.0,5.0,108.0,170.0,10.7,1292.0,1003.0,789.0,1753.0,1163.0,19.9,54.9,1.2632,751.7125
2004-05-02 21:00:00,21.0,6.0,5.0,100.0,152.0,9.7,1212.0,966.0,840.0,1691.0,1043.0,19.4,52.1,1.1642,741.4
2004-05-02 22:00:00,22.0,6.0,5.0,118.0,171.0,10.2,1137.0,985.0,858.0,1607.0,1045.0,19.4,42.6,0.9485,709.0375
2004-05-02 23:00:00,23.0,6.0,5.0,121.0,153.0,8.3,1080.0,910.0,923.0,1548.0,929.0,19.1,44.1,0.966,669.0125
2004-05-03 00:00:00,0.0,0.0,5.0,94.0,97.0,7.1,1031.0,861.0,903.0,1534.0,825.0,18.0,49.3,1.0086,598.875
2004-05-03 01:00:00,1.0,0.0,5.0,52.0,37.0,3.0,917.0,654.0,1169.0,1414.0,545.0,17.6,54.6,1.0918,584.775
2004-05-03 02:00:00,2.0,0.0,5.0,39.0,26.0,2.2,888.0,598.0,1228.0,1397.0,500.0,16.4,62.1,1.1493,611.2125
2004-05-03 03:00:00,3.0,0.0,5.0,109.0,180.0,1.7,872.0,564.0,1284.0,1385.0,494.0,15.6,65.3,1.1484,574.3125
2004-05-03 04:00:00,4.0,0.0,5.0,33.0,25.0,1.5,876.0,547.0,1256.0,1351.0,505.0,16.0,61.4,1.1043,635.3375
2004-05-03 05:00:00,5.0,0.0,5.0,57.0,61.0,3.7,964.0,697.0,1067.0,1516.0,717.0,15.8,64.3,1.1416,740.15
2004-05-03 06:00:00,6.0,0.0,5.0,80.0,152.0,8.2,1147.0,906.0,815.0,1687.0,1126.0,16.0,65.8,1.1844,949.1375
2004-05-03 07:00:00,7.0,0.0,5.0,101.0,283.0,21.1,1493.0,1328.0,577.0,2193.0,1597.0,16.8,62.5,1.1869,1015.4375
2004-05-03 08:00:00,8.0,0.0,5.0,109.0,320.0,26.5,1597.0,1466.0,518.0,2400.0,1687.0,16.9,66.1,1.2613,916.175
